Candidate,Date,Headline,Snippet
clinton,2016-10-29,Trump on New Clinton Email Inquiry,"At a campaign event in Maine, Donald J. Trump told the crowd that he hoped “justice will finally be served.”"
clinton,2016-10-29,"Hillary Clinton Assails James Comey, Calling Email Decision ‘Deeply Troubling’","Mrs. Clinton’s campaign opened a coordinated attack on Mr. Comey, the F.B.I. director, accusing him of smearing her with innuendo late in the race."
clinton,2016-10-29,WikiLeaks Lays Bare a Clinton Insider’s Emphatic Cheers and Jeers,"Neera Tanden, through her leaked emails, has emerged as a loyal but insistent straight-talker and acute assessor of her candidate’s stubbornness and weaknesses."
clinton,2016-10-29,"Clintons Did Not Obtain Permits to Renovate Their New Chappaqua Home, Records Show","In the final days of the presidential race, the Clintons’ new house in Westchester County, N.Y., and its run-in with the local building permit office are giving them something of a headache."
clinton,2016-10-29,"Singing Hillary Clinton’s Praises, in Morgan Freeman’s Voice","A new ad, with the theme “Our Children,” presents Mrs. Clinton as “the steady hand” and Donald J. Trump as “a loose cannon.”"
clinton,2016-10-29,Justice Dept. Strongly Discouraged Comey on Move in Clinton Email Case,Senior officials warned the F.B.I. director on policies against talking about current criminal investigations or being seen as meddling in elections.
clinton,2016-10-30,Hillary Clinton Tries to Move Past Email Issue; Donald Trump Revels in It,"Mrs. Clinton worked to campaign past the renewed controversy, as Mr. Trump intensified his sweeping claims of corruption in the American justice system."
clinton,2016-10-30,Justice Department Obtains Warrant to Review Clinton Aide’s Emails,"Investigators hope to review as many of Huma Abedin’s emails as possible before Election Day, though it remained unclear whether they could finish their work by then."
clinton,2016-10-30,"On Clinton Emails, Did the F.B.I. Director Abuse His Power?","If the announcement influences the election, it could be a violation of the Hatch Act."
clinton,2016-10-30,Latest Upshot Poll Shows Trump With a Lead in Florida,"He has no plausible path to the presidency without Florida’s 29 electoral votes, which is not true of Hillary Clinton."
clinton,2016-10-30,10 Questions (and Answers) About New Email Trove,"Many voters are unsure what to make of a case involving Hillary Clinton’s email server, a disgraced congressman, and a dispute among top law enforcement officials. Here’s what we know so far."
clinton,2016-10-30,Early Turnout Tilts Toward Democrats in Swing States,"Hillary Clinton’s campaign, leveraging its advantage in state-level organization, may be mitigating the fallout from her latest scrap with the F.B.I."
clinton,2016-10-30,"For Democrats, Anthony Weiner Makes an Unwelcome Return","In the campaign’s waning days, the disgraced congressman is at the center of the F.B.I.’s renewed interest in Hillary Clinton’s private email server."
clinton,2016-10-30,Witchcraft on the Campaign Trail,"It’s 2016, but people still seem to believe Hillary Clinton practices the dark arts."
clinton,2016-10-30,"Clinton, Mosul, Pirate Party: Your Monday Briefing",Here’s what you need to know to start your day.
clinton,2016-10-30,Quotation of the Day,"Quotation of the day for Sunday, October 30, 2016."
clinton,2016-10-31,Why Clinton’s Emails Matter,"Sure, this isn’t Watergate. But James Comey and the F.B.I. are right to demand a fuller explanation."
clinton,2016-10-31,What Do Clinton and Merkel Have in Common?,Both are pathbreaking women politicians who can’t get the respect they deserve.
clinton,2016-10-31,Clinton: ‘There Is No Case Here’,"Speaking in Kent, Ohio, Hillary Clinton said it's unclear why the F.B.I. decided to “jump into an election” just days before the nation chooses the next president."
clinton,2016-10-31,F.B.I. Begins Review of Clinton Aide’s Emails,"Agents will use software to search emails belonging to Huma Abedin, a top aide to Hillary Clinton, but whether they’ll be able to finish by Election Day is unclear."
clinton,2016-10-31,Hillary Clinton’s Bad Promise on Debt,"To make the economy grow, she should add a penny or two to the national debt."
clinton,2016-10-31,"Promoting Clinton, Obama Is a Snapchat Rarity: He Hopes His Message Lasts","The president recently recorded an interview for the image and video service, part of a push to galvanize support for Hillary Clinton among young people."
clinton,2016-10-31,"CNN Parts Ways With Donna Brazile, a Hillary Clinton Supporter","The cable news network severed ties with Ms. Brazile, the Democratic strategist, after hacked emails showed that she shared questions before candidates’ events."
clinton,2016-10-31,‘Super PAC’ Bolsters Ads to Aid Clinton in 3 Battleground States,"The group, Priorities USA Action, is funneling a last-minute $6 million burst of advertising into nine television markets across Florida, Pennsylvania and Wisconsin."
clinton,2016-10-31,Clinton Has Few Ways to Fight Misconduct During Investigation,"The government’s power to investigate is almost unlimited, with no real avenue to provide redress for a person harmed by publicity surrounding a case."
clinton,2016-10-31,"Get Ready for Another Swing in the Polls, but Not Necessarily a Shift in the Race","Many news events have moved polls in recent months, all of them looking like possible turning points — until they weren’t."
clinton,2016-11-01,Confidence Even as Hillary Clinton’s Momentum Slows,"Mrs. Clinton’s campaign was optimistic that she would weather the F.B.I.’s review of a top aide’s emails, but acknowledged that optimism of gaining ground in places like Ohio and Iowa was fading."
clinton,2016-11-01,Clinton Redirects Aim at Trump,"After days of talking about the F.B.I. director, James B. Comey, Hillary Clinton refocused on Donald J. Trump and his treatment of women."
clinton,2016-11-01,Clinton-Connected Consulting Firm Sues Republican Strategist Ed Rollins,"The lawsuit, filed in New York State by Teneo, claims defamation and breach of contract over comments Mr. Rollins made on a Fox Business program."
clinton,2016-11-01,A Survivor With a Steely Resolve That Can Inspire and Inflame,"Hillary Clinton has endured many punches but she seems to always come back stronger and smarter, delighting her supporters and irking her detractors."
clinton,2016-11-01,"Hillary Clinton, Moving Past F.B.I. Review, Turns Focus to Attacks on Donald Trump",Mrs. Clinton’s remarks in Florida signaled the campaign’s direction in the homestretch: a barrage intended to disqualify Mr. Trump with brutal efficiency.
clinton,2016-11-01,Presidential Election: Ryan Voted for Trump; Jay Z to Join Clinton,The candidates head to battleground states; recent polls have better news for Donald J. Trump; the House speaker votes early; and a hip-hop star will stump for Hillary Clinton.
clinton,2016-11-01,"For the Clintons, Two Investigations, One Protective Reflex","Hillary Clinton’s reaction to the F.B.I. director has echoes in the response to Kenneth W. Starr, the independent prosecutor who spent years investigating Bill Clinton’s administration."
clinton,2016-11-01,"James Comey Role Recalls Hoover’s F.B.I., Fairly or Not","Though Mr. Comey acted publicly, while J. Edgar Hoover maneuvered in secret, Hoover was the last F.B.I. director to be accused of trying to influence a presidential election."
clinton,2016-11-01,The PG-13 Reporters Covering an R-Rated Election,Children ages 10 to 14 have been facing some unusual challenges while covering the primary campaigns and general election for the book publisher Scholastic.
clinton,2016-11-01,James Comey’s Big Mistake,"With an inscrutable letter, the F.B.I. director undermined trust in top law enforcement agencies and unleashed innuendo on the Clinton campaign."
clinton,2016-11-02,"Black Turnout Soft in Early Voting, Boding Ill for Hillary Clinton",The numbers in several states have begun pointing to a slump many Democrats feared might materialize without the nation’s first black president on the ticket.
clinton,2016-11-02,The Campaign Tour: Pop Musicians Get on the Bus (Mostly Clinton’s),"Musicians like Jay Z and Jon Bon Jovi are supporting Hillary Clinton for president, though such involvement was not always assumed in an election between two unpopular candidates."
clinton,2016-11-02,"William Weld, Libertarian, Sticks Up for Hillary Clinton, a Rival","Mr. Weld, his party’s vice-presidential nominee, is making the unusual move to use his remaining time in the race to question Donald J. Trump’s “common decency or truthfulness.”"
clinton,2016-11-02,Early Vote in North Carolina Seems Consistent With a Clinton Lead,"The data suggests pre-election polls are largely right about the composition of the state’s electorate, but it doesn’t mean the pre-election polls will be right."
clinton,2016-11-02,Obama’s 3-Day Swing Will Try to Push Blacks and Millennials Hillary Clinton’s Way,"The president’s next appearances are planned in the battleground states of North Carolina and Florida, in what’s being called “the last big campaign swing of his political career.”"
clinton,2016-11-02,"Obama Faults F.B.I. on Emails, Citing ‘Incomplete Information’",He implied that the decision by James B. Comey to announce the discovery of new emails possibly related to the Hillary Clinton case had violated investigative norms.
clinton,2016-11-02,"Trump, Waking a ‘Sleeping Giant,’ Helps Clinton Build an Unlikely Firewall","Donald J. Trump’s alienation of key voting blocs has bolstered Democrats in the West and South, and Republicans fear it could be a grim glimpse of their future."
clinton,2016-11-02,These Are the Bad (and Worse) Options James Comey Faced,"When federal officials concluded their investigation into Hillary Clinton’s use of a private email server as secretary of state, the F.B.I. director, James B. Comey, had a decision to make on how to announce that news. The choices he made in July ..."
clinton,2016-11-02,Video Feature: First Gentlemen Around the World,What will Bill Clinton’s role look like if Hillary Clinton becomes president? He could look to these countries for guidance.
clinton,2016-11-02,F.B.I.’s Email Disclosure Broke a Pattern Followed Even This Summer,"At the Justice Department’s urging, the F.B.I. did not actively pursue cases on the Clinton Foundation and a former Trump campaign chairman so close to the election."
clinton,2016-11-03,Hillary Clinton’s Juggling Act,She is paying a political price for her allegiance to three different wings of the Democratic Party.
clinton,2016-11-03,Family Disputes and a Nasty Can of Beans: Hillary Clinton as Litigator,A tour of Mrs. Clinton’s early work as a litigator reveals how unglamorous it often was (a lawsuit on rat parts in a can of pork and beans). It also gives hints of what kind of politician she would become.
clinton,2016-11-03,Voters Express Disgust Over U.S. Politics in New Times/CBS Poll,Most voters say that their minds are made up and that late revelations about Mrs. Clinton and Donald J. Trump made no significant difference to them.
clinton,2016-11-03,"Green-Wood Cemetery, Where Presidential Aspirants Enjoy an Afterlife",Green-Wood Cemetery in Brooklyn will pay tribute to those who tried but failed to make it to the White House with a tour of graves of also-rans.
clinton,2016-11-03,Donald Trump Can’t Count on Those ‘Missing White Voters’,The white voters who have joined the electorate since 2012 are younger and likelier to support Hillary Clinton than those who were already registered.
clinton,2016-11-03,Don’t Bother With National Polls,Tightening national polls don’t deserve as much attention as they get.
clinton,2016-11-03,Presidential Election: Melania Trump and Bernie Sanders to the Rescue,Ms. Trump and Mr. Sanders hit the campaign trail as Hillary Clinton and Donald J. Trump barnstormed across North Carolina on Thursday.
clinton,2016-11-03,"Win or Lose, Trump Fans Vow to Fight On","Their intense quest to defeat Hillary Clinton will not stop on Election Day, no matter the results, say loyal supporters of the Republican nominee."
clinton,2016-11-03,That Supreme Court Stonewall May Not Crumble Anytime Soon,Some Senate Republicans say their refusal to consider President Obama’s nominee to replace Antonin Scalia would continue in a Clinton administration.
clinton,2016-11-03,"Your Questions About the U.S. Election, Answered",We invited readers to tell us what they want to know about the presidential campaign. Here are some responses ahead of the election.
clinton,2016-11-04,Chappatte on Hillary Clinton’s Emails,Around and around we go.
clinton,2016-11-04,Hillary Clinton’s Moments and Missteps: A Look Back,"It has been a long road for the former first lady, senator and secretary of state since she announced her presidential bid more than a year and a half ago."
clinton,2016-11-04,A Militia Gets Battle Ready for a ‘Gun-Grabbing’ Clinton Presidency,"At a militia training camp in Georgia, it was clear that no issue motivates members more than guns — and the enduring belief that Hillary Clinton is plotting to take them away."
clinton,2016-11-04,"Polling Still Shows Hillary Clinton With a Lead, but Not a Safe One",The race has tightened over the last week; she holds roughly a three-point lead.
clinton,2016-11-04,Big Names Campaigning for Hillary Clinton Underscore Donald Trump’s Isolation,"In the final days of the race, Mr. Trump has been a lonely figure on the campaign trail, as most prominent Republicans have kept their distance."
clinton,2016-11-04,Presidential Election: Beyoncé and Jay Z Join Hillary Clinton,"The final Friday of the 2016 election cycle follows days of musical and political celebrities campaigning on Hillary Clinton’s behalf, including a concert with on Friday in Cleveland."
clinton,2016-11-04,Clinton Forwarded Daughter Email Chain Most Likely About Climate Talks,The information contained in the chain in 2009 was later declared to be classified by the State Department.
clinton,2016-11-04,Clinton and Trump Revealed: Our Best Investigative Reporting on the 2016 Campaign,"Journalists for The Times have been able to uncover much about the candidates, often altering the course of the campaign."
clinton,2016-11-04,"Their Lives, Up Close: What We’ve Learned About Donald Trump and Hillary Clinton",Journalists covering the campaign for The Times have been delving into the lives of Donald J. Trump and Hillary Clinton. Here are some of our best stories about the candidates’ pasts.
clinton,2016-11-04,"Hillary Clinton Sees Ugliness, and Joy, in Race’s Closing Days","With the finish line in sight, political headaches and quietly intense rallies have consumed Mrs. Clinton’s final week as a presidential candidate."
clinton,2016-11-05,Hillary Clinton and the Return of the (Unbaked) Cookies,"“I suppose I could have stayed home and baked cookies,” Mrs. Clinton once said, to her regret, as her husband ran for president. Now the line is back."
clinton,2016-11-05,Clinton Speaks After Homestretch Concert,"Four days before the election, Hillary Clinton held a celebrity-studded concert event in Cleveland."
clinton,2016-11-05,"A Hip-Hop Political Rally, Starring Beyoncé, Jay Z (and Hillary Clinton)","To the cheers of thousands, top artists headlined a Cleveland event to urge millennial and African-American voters to go to the polls on Tuesday."
clinton,2016-11-05,‘I’m With Her’: The Strengths of Hillary Clinton,"There are many good reasons to vote for her, even if Donald Trump weren’t her opponent."
clinton,2016-11-05,"In 1 Unscripted Moment, Hillary Clinton Finds Joy in the Rain","Days from the end of a grueling presidential contest, Mrs. Clinton relinquished her script at a Florida rally."
clinton,2016-11-05,"Presidential Election: A Closing Act, With Clinton, Trump and a Tiny ‘Future Construction Worker’","Hillary Clinton and Donald J. Trump campaigned in Florida, with Mrs. Clinton basking in the rain and Mr. Trump sharing the stage with a (very) young fan."
clinton,2016-11-05,Clinton Has Solid Lead in Electoral College; Trump’s Winning Map Is Unclear,"It’s still not obvious where and how Donald Trump would win. Based on his travel schedule, his campaign might not know either."
clinton,2016-11-05,Beyoncé’s True Political Statement This Week? It Wasn’t at a Clinton Rally,The pop star’s appearance with the Dixie Chicks at the Country Music Association Awards was powerful — and sly.
clinton,2016-11-05,Hillary Clinton Appears to Gain Late Momentum on Surge of Latino Voters,"Hillary Clinton sought to galvanize Latino voters on Saturday, as early voting signaled their turnout was swelling in states that Donald J. Trump needs to win."
clinton,2016-11-05,Iran’s Latest Propaganda Tool: The Clinton-Trump Debates on Live TV,"“We only need to sit back and let these candidates show themselves how idiotic they are,” said Hamidreza Taraghi, a conservative analyst."
clinton,2016-11-06,"If Hillary Clinton Moves to Oval Office, Aides’ Baggage May Be Heavy","After a campaign season defined by voter weariness with and distrust of Mrs. Clinton, which old hands might follow her to the White House — and should they?"
clinton,2016-11-06,"Emails Warrant No New Action Against Hillary Clinton, F.B.I. Director Says",The F.B.I. informed Congress on Sunday that it had reviewed newly discovered emails and not changed its conclusions about Mrs. Clinton’s use of a private server.
clinton,2016-11-06,Presidential Election: No New Conclusion in Clinton Email Case,The F.B.I. removed a dark cloud that has been hanging over Hillary Clinton’s campaign two days before Election Day.
clinton,2016-11-06,"Bill Clinton Evokes Past, but From the Periphery of His Wife’s Campaign","Hillary Clinton’s aides, helped by data models and experience in the elections of 2008 and 2012, have long shifted their focus away from the “Bubba” voters."
clinton,2016-11-06,"For ‘S.N.L.,’ Clinton-Trump Has Been a Blessing and a Curse","The presidential race has blessed “Saturday Night Live” with material, and cursed it with near-impossible expectations."
clinton,2016-11-06,The Biggest Turning Points in a Polarizing Campaign,The race between Donald J. Trump and Hillary Clinton has been one of the most contentious in modern American history. Here’s a look at how we covered major developments.
clinton,2016-11-06,Voting With My Head and Heart,"Thankfully, the election is imminent. I hope a Hillary Clinton presidency is too."
clinton,2016-11-06,"Why the Election Is Close, and What Trump and Obama Have in Common","Both ran as outsiders, taking on the status quo. And many of the white working-class voters who supported President Obama now favor Mr. Trump."
clinton,2016-11-06,How a Shop Owner in the Hamptons Knows Who Will Be President,"In every presidential race since 2004, Valerie Smith has tracked the number of candidate cups sold at her store, the Monogram Shop. So far, she has correctly predicted every election."
clinton,2016-11-06,Letter From F.B.I. Related to Clinton Email Case,"James B. Comey, the F.B.I. director, said in a letter to members of Congress that “based on our review, we have not changed our conclusions that we expressed in July with respect to Secretary Clinton.”"
clinton,2016-11-07,"On Election Day, the Hillary Clinton White Suit Effect",The connection between the suffragists’ chosen color and some of Mrs. Clinton’s recent clothing has produced a campaign of its own.
clinton,2016-11-07,"‘Fired Up’ Obama Makes Final Push for Clinton, and His Legacy",His travels to three crucial states were part victory lap and part nostalgia tour. But his core mission was to rally voters behind Hillary Clinton — or see his agenda defeated.
clinton,2016-11-07,Khizr Khan Revs Up Rally Before Introducing Hillary Clinton in New Hampshire,"In a call and response with voters, Mr. Khan, the father of a soldier killed in Iraq, portrayed a dark vision of the country if Donald J. Trump were to win the election."
clinton,2016-11-07,Trump and Clinton Tied in Final Upshot Poll of North Carolina,"Donald Trump has consolidated the support of many Republican and white voters in the state, including whites with college degrees."
clinton,2016-11-07,Hillary Clinton and Donald Trump Scramble to Make Their Final Pleas,"Racing across the electoral map, Mrs. Clinton and Mr. Trump begged voters to see Tuesday’s vote as a choice of almost apocalyptic significance."
clinton,2016-11-07,Optimism From Hillary Clinton and Darkness From Donald Trump at Campaign’s End,"The candidates and their surrogates hopscotched across the United States in the final, frenzied hours of the campaign, with the nation reduced to a string of must-win states."
clinton,2016-11-07,Presidential Election: The Day Before the Storm,The F.B.I.’s email finding in favor of Hillary Clinton is likely to keep resonating on Monday as she and Donald J. Trump head to key states to make their final appeals.
clinton,2016-11-07,"In Boomers’ Sunset, Election Reawakens an Old Divide","This race has been a rematch between two boomer factions: one yearning for the return of an idealized postwar America, the other calling to tear down whatever societal barriers remain."
clinton,2016-11-07,Are There Really Hidden Trump Voters?,A special survey suggests there are more Trump supporters than other polls indicate. But they also seem unlikely to actually vote.
clinton,2016-11-07,"This Time, There Really Is a Hispanic Voter Surge",Early voting data unequivocally indicates that Hillary Clinton will benefit from Hispanic turnout that is vastly exceeding numbers from four years ago.
clinton,2016-11-08,Clinton Campaigns in Philadelphia,"Hillary Clinton held a campaign event in Philadelphia with Bruce Springsteen, President Obama, the first lady and Bill and Chelsea Clinton; 40,000 people attended."
clinton,2016-11-08,Hillary Clinton Votes,"Mrs. Clinton, the Democratic nominee, filled out her ballot in Chappaqua, N.Y., on Tuesday morning, surrounded by a crowd of fans."
clinton,2016-11-08,President Obama Campaigns for Clinton,"At an event that drew 40,000 people, President Obama rallied for his former secretary of state, Hillary Clinton."
clinton,2016-11-08,Bruce Springsteen Campaigns for Clinton,The Boss campaigned for Hillary Clinton at an event in Philadelphia the night before the election.
clinton,2016-11-08,Michelle Obama’s Challenge for Hillary Clinton,"The first lady’s speech on Monday night best expressed what unity in this country means, and what the next president will need to do."
clinton,2016-11-08,Hillary Clinton Votes in Chappaqua: ‘It’s a Humbling Feeling’,Neighbors and supporters swarmed around Mrs. Clinton and former President Bill Clinton to catch a glimpse of her filling out her ballot.
clinton,2016-11-08,Hillary Clinton Feels the Love on Her Campaign’s Last Day,"Over a 21-hour stretch of five events across four states, Mrs. Clinton was embraced by supporters, pop stars and family. And she basked in it."
clinton,2016-11-08,"Pantsuit Nation, a ‘Secret’ Facebook Hub, Celebrates Clinton","The group’s stated goal is to express support for Hillary Clinton, but it has also served as a forum to discuss issues raised by Donald J. Trump’s rhetoric."
clinton,2016-11-08,Presidential Election Live: Donald Trump’s Victory,The 2016 campaign has been about changing demographics and shifting party coalitions as much as the two main candidates.
clinton,2016-11-08,What Time Will the Presidency Be Decided?,An election guide for knowing when we will have a winner.
clinton,2016-11-09,"Hillary Clinton’s Expectations, and Her Ultimate Campaign Missteps","On Wednesday, Democrats recognized two central problems of Mrs. Clinton’s candidacy: Her decades in Washington and her inability to tap into the anti-establishment and anti-Wall Street rage."
clinton,2016-11-09,Hillary Clinton Concession Speech Highlights,Hillary Clinton spoke in New York after she conceded the presidential contest to Donald J. Trump early Wednesday.
clinton,2016-11-09,Hillary Clinton’s Full Concession Speech,Hillary Clinton is speaking the day after losing the 2016 presidential election.
clinton,2016-11-09,Clinton Campaign Chairman Speaks at Javits Center,John Podesta spoke to Hillary Clinton supporters on an election night that could provide a stunning Republican upset.
clinton,2016-11-09,"At the End, Divide Between Clinton and Trump Is Only a Mile","Both campaigns held election night events in Manhattan, just a mile apart, and there were signs between them of the America that the president-elect will inherit."
clinton,2016-11-09,Highlights of Hillary Clinton’s Concession Speech and President Obama’s Remarks,Hillary Clinton gave her concession speech on Wednesday hours after an early-morning conversation in which Mrs. Clinton conceded the presidential race to Donald J. Trump.
clinton,2016-11-09,Crowd Awaiting Clinton Is Stunned by Her Loss and Fearful of the Future,Supporters of Hillary Clinton who gathered outside the New Yorker hotel in Manhattan before her concession speech expressed their trepidation about the years ahead.
clinton,2016-11-09,Echoes of 1944: Trump and Clinton in New York to Await Results,Thomas E. Dewey conceded to President Franklin Delano Roosevelt. At the Hotel Roosevelt.
clinton,2016-11-09,A Deadlocked Race and a Long Night Ahead,Donald J. Trump holds a narrow lead over Hillary Clinton in the state with more than 90 percent of the expected vote reporting.
clinton,2016-11-09,"Cheering for the First Female President, Until They Weren’t","As results began to favor Donald J. Trump, many female Clinton supporters described a depth of loss and frustration that some of them had never felt before."
clinton,2016-11-10,"Clinton Hill, a Welcome Stroll","While it’s a bit spread out, a vibrant retail scene includes dynamic stores popping up on blocks that are otherwise either residential or industrial."
clinton,2016-11-10,"Hillary Clinton, a Woman Dogged by Men’s Misdeeds","In the end, even the most powerful female politician in America couldn’t escape the shadow of the male libido."
clinton,2016-11-10,"Their Leadership Lean, Democrats Turn an Eye to Rebuilding","Hillary Clinton’s defeat laid bare the Democratic Party’s weaknesses, and the party prepared for arguments over its future and mission."
clinton,2016-11-10,The Democratic Coalition’s Epic Fail,It was death by a thousand cuts. Everything that could go wrong did.
clinton,2016-11-10,Being American in the Trump Years,"After the graceful concession of Hillary Clinton, we must turn our attention to causes that still need fighting for."
clinton,2016-11-10,White Women Helped Elect Donald Trump,"While black and Hispanic or Latino women voted overwhelmingly for Hillary Clinton, 53 percent of white women who voted picked Mr. Trump, exit data show."
clinton,2016-11-10,A Guide to Exploring Four Dynamic New York Neighborhoods,"Get out of your usual shopping habits and follow our tips on where to shop and what to eat in Greenpoint, NoLIta, the Lower East Side and Clinton Hill."
clinton,2016-11-10,42 States Shifted to the Right in 2016,"Donald J. Trump made gains across the country, even flipping longtime Democratic states."
clinton,2016-11-10,How Data Failed Us in Calling an Election,"Predictive analytics, and election forecasting in particular, remains a young science. Experts say some of the models could be off 15 to 20 percent."
clinton,2016-11-10,The Electoral College Is Hated by Many. So Why Does It Endure?,"Even President-elect Donald J. Trump, who won the electoral vote but lost the popular vote, called the system “a disaster for a democracy” in 2012."
clinton,2016-11-28,Trump Officially Wins Michigan Amid Calls for a Recount,"Donald J. Trump defeated Hillary Clinton in the state by 10,704 votes, or less than a quarter of a percentage point, according to official figures."
clinton,2016-11-28,Fake News and the Internet Shell Game,"Even as others deceive us, we deceive ourselves."
clinton,2016-11-28,When Having Insurance Still Leaves You Dangerously Uncovered,"More Americans are insured, but many are still underinsured — meaning that they are exposed to significant financial risk from out-of-pocket payments."
clinton,2016-11-28,Delta Air Lines Bans Disruptive Donald Trump Supporter for Life,"The man shouted anti-Hillary Clinton comments at fellow passengers on a flight from Atlanta this month, the airline said."
clinton,2016-11-28,Donald Trump’s Response to Plans for a Recount,Readers differ on whether recounts should take place and how The Times reported the news.
clinton,2016-11-28,California Official Says Trump’s Claim of Voter Fraud Is ‘Absurd’,"Alex Padilla, the secretary of state in California, replied to Mr. Trump’s allegation on Twitter, saying claims of “voter fraud in California and elsewhere are absurd.”"
clinton,2016-11-28,Trump Meets Petraeus as Secretary of State Sweepstakes Heat Up,"Mr. Trump was widely criticized for baseless claims of voter fraud, and one of his advisers publicly denounced Mitt Romney, a contender to lead the State Department."
clinton,2016-11-28,"Election Recount, Fidel Castro: Your Monday Evening Briefing",Here’s what you need to know at the end of the day.
clinton,2016-11-28,Divisions in My Dorm Room,"Liberals and conservatives, on campus and off, have spent too much time in their own political bubbles."
clinton,2016-11-28,"Trump’s Promises Will Be Hard to Keep, but Coal Country Has Faith","Though experts say out-of-work miners are likely to be disappointed by Donald J. Trump’s economic plans, his supporters in West Virginia believe he can bring jobs back."
clinton,2016-11-29,"Vote Recount Push Advances, but Reversing Trump’s Win Is Unlikely","In Wisconsin, elections officials said on Monday that a recount of the state’s nearly three million votes would most likely begin on Thursday."
clinton,2016-11-29,Trump’s Claim of Millions of Illegal Votes? There’s Simply No Evidence,There are many reasons Donald J. Trump’s claim doesn’t withstand scrutiny.
clinton,2016-11-29,"Pushing for Change, Bronx Principal Is Undone by Investigation","Santiago Taveras, of DeWitt Clinton High School, joins a list of principals tasked with turning around troubled schools, only to leave or be forced out after Education Department inquiries."
clinton,2016-11-29,Donald Trump’s Lies About the Popular Vote,The president-elect seems to feel threatened that more Americans voted for Hillary Clinton.
clinton,2016-11-29,The Case for Mitt Romney,Donald Trump’s smartest move would be to make one of his fiercest critics his secretary of state.
clinton,2016-11-29,"David Petraeus, Secretary of State Candidate, Meets With Trump","Mr. Petraeus, a retired general and former C.I.A. director, has emerged as a new contender after bitter internal feuding over the State Department post."
clinton,2016-11-29,What We’re Reading,"Get recommendations from New York Times reporters and editors, highlighting great stories from around the web. Today, great reads from Kim Severson, Sam Dolnick and others."
clinton,2016-11-29,Trump vs. the Constitution,"In his campaign and as president-elect, Donald J. Trump has made statements that are at odds with the United States Constitution."
clinton,2016-11-29,Trump Calls for Revoking Flag Burners’ Citizenship. Court Rulings Forbid It.,"The proposal, advanced by the president-elect via Twitter, appears to be in conflict with an array of Supreme Court precedents."
clinton,2016-11-29,The Evangelicalism of Old White Men Is Dead,We need a new Christian movement.
clinton,2016-11-30,Why Donald Trump Shouldn’t Fill the Cabinet With Generals,"Mr. Trump needs a mix of voices advising him, not just military leaders."
clinton,2016-11-30,Can the Democrats Move Right?,"It’s a hard ask, but harder truths are what the buckling Democratic Party needs."
clinton,2016-11-30,Steven Mnuchin Is More Pragmatist Than Ideologue,Such an approach could help Mr. Mnuchin balance competing views while pushing for some of President-elect Donald J. Trump’s major first-year goals.
clinton,2016-11-30,Trump to Announce Carrier Plant Will Keep Jobs in U.S.,"Reversing a plan the president-elect had assailed, the company will keep roughly half of the 2,000 manufacturing jobs in Indiana that it was to shift to Mexico."
clinton,2016-11-30,"Mr. Trump, Meet the Constitution",Why is the president-elect afraid of free speech?
clinton,2016-11-30,Sarah Palin for Veterans Affairs? A Wrestling Impresario for Small Business?,"The president-elect, who continues to fill his cabinet, will travel to Indiana this week to announce the saving of 1,000 factory jobs."
clinton,2016-11-30,"Steven Mnuchin, Expected Treasury Pick, Is an Outsider to Public Policy",He never ran a large organization or showed himself to be an accomplished economist. But he is very much a part of the firmament of the finance world.
clinton,2016-11-30,Angela Merkel’s Anti-Ideology,"In order to defend liberal values, she has to act like she isn’t."
clinton,2016-11-30,"Samantha Cameron, From 10 Downing Street to Selfridges",The wife of former Prime Minister David Cameron of Britain is about to start her own fashion line.
clinton,2016-11-30,"In North Carolina, No End in Sight to Governor’s Race","Gov. Pat McCrory, trailing by thousands of votes three weeks after the election, is charging numerous irregularities, while Roy Cooper is declaring victory."
clinton,2016-11-11,Clinton’s Substantial Popular-Vote Win,"She won by more than Gore in 2000, Nixon in 1968 or Kennedy in 1960, it seems. And therein lies a dilemma."
clinton,2016-11-11,Female Clinton Supporters Are Left Feeling Gutted,Clinton supporters across the country are just starting to process their feelings about the long roller coaster ride that in their view ended in disaster.
clinton,2016-11-11,"Girls Can Be Anything, Just Not President","Never doubt yourselves, Hillary Clinton said. But maybe now we will."
clinton,2016-11-11,"On Staten Island, Pantsuit Nation Met Its Match","Excitement at Donald J. Trump’s victory was confined not merely to the distant, vast American territory of the Waffle House."
clinton,2016-11-11,David Plouffe: What I Got Wrong About the Election,I ran Obama’s 2008 campaign. Should I have known better this time?
clinton,2016-11-11,The Glass Ceiling Holds,Women are still marching on the long road toward the White House.
clinton,2016-11-11,The Democrats Screwed Up,The party bears plenty of blame for its sorry lot — and for the country’s.
clinton,2016-11-11,What We’re Reading,"Get recommendations from New York Times reporters and editors. Today, stories from our political team about the rise of Donald J. Trump."
clinton,2016-11-11,Religious Right Believes Donald Trump Will Deliver on His Promises,"Evangelical leaders said they are confident Mr. Trump will appoint a conservative Supreme Court justice, defund Planned Parenthood and stop requiring insurers to cover birth control."
clinton,2016-11-11,Readers Reflect on Michelle Obama’s Path to the White House — and What’s Next,Our profile of the first lady inspired a lot of reader comments this week.
clinton,2016-11-12,Hillary Clinton Blames F.B.I. Director for Election Loss,Mrs. Clinton said on Saturday that the announcement by James B. Comey 11 days before the election that he had revived the inquiry into her use of a private email server caused her to lose.
